ziplocationid,city,decomissioned,latitude,longitude,state,zip,zipType
4947,"TOMS RIVER",0,39.95,-74.18,NJ,08754,"PO BOX"
4948,"TOMS RIVER",0,39.95,-74.18,NJ,08755,STANDARD
4949,"TOMS RIVER",0,39.95,-74.18,NJ,08756,"PO BOX"
4950,"TOMS RIVER",0,39.95,-74.18,NJ,08757,STANDARD
4951,TRENTON,0,40.22,-74.76,NJ,08601,"PO BOX"
4952,TRENTON,0,40.22,-74.76,NJ,08602,"PO BOX"
4953,TRENTON,0,40.22,-74.76,NJ,08603,"PO BOX"
4954,TRENTON,0,40.22,-74.76,NJ,08604,"PO BOX"
4955,TRENTON,0,40.22,-74.76,NJ,08605,"PO BOX"
4956,TRENTON,0,40.22,-74.76,NJ,08606,"PO BOX"
4957,TRENTON,0,40.22,-74.76,NJ,08607,"PO BOX"
4958,TRENTON,0,40.22,-74.76,NJ,08608,STANDARD
4959,TRENTON,0,40.22,-74.76,NJ,08609,STANDARD
4960,TRENTON,0,40.22,-74.76,NJ,08610,STANDARD
4961,TRENTON,0,40.22,-74.76,NJ,08611,STANDARD
4962,TRENTON,0,40.22,-74.76,NJ,08618,STANDARD
4963,TRENTON,0,40.22,-74.76,NJ,08619,STANDARD
4964,TRENTON,0,40.22,-74.76,NJ,08620,STANDARD
4965,TRENTON,0,40.22,-74.76,NJ,08625,"PO BOX"
4966,TRENTON,0,40.22,-74.76,NJ,08628,STANDARD
4967,TRENTON,0,40.22,-74.76,NJ,08629,STANDARD
4968,TRENTON,0,40.22,-74.76,NJ,08638,STANDARD
4969,"FORT DIX",0,40.22,-74.76,NJ,08640,STANDARD
4970,TRENTON,0,40.22,-74.76,NJ,08641,STANDARD
4971,TRENTON,0,40.22,-74.76,NJ,08645,UNIQUE
4972,TRENTON,0,40.22,-74.76,NJ,08646,UNIQUE
4973,TRENTON,0,40.22,-74.76,NJ,08647,UNIQUE
4974,"LAWRENCE TOWNSHIP",0,40.22,-74.76,NJ,08648,STANDARD
4975,TRENTON,0,40.22,-74.76,NJ,08650,"PO BOX"
4976,TRENTON,0,40.22,-74.76,NJ,08666,UNIQUE
4977,TRENTON,0,40.22,-74.76,NJ,08690,STANDARD
4978,TRENTON,0,40.22,-74.76,NJ,08691,STANDARD
4979,TRENTON,0,40.22,-74.76,NJ,08695,UNIQUE
4980,TUCKAHOE,0,39.28,-74.78,NJ,08250,"PO BOX"
4981,TUCKERTON,0,39.59,-74.32,NJ,08087,STANDARD
4982,VILLAS,0,39.01,-74.93,NJ,08251,STANDARD
4983,VINCENTOWN,0,39.8,-74.62,NJ,08088,STANDARD
4984,VINELAND,0,39.46,-74.99,NJ,08360,STANDARD
4985,VINELAND,0,39.46,-74.99,NJ,08361,STANDARD
4986,VINELAND,0,39.46,-74.99,NJ,08362,"PO BOX"
4987,WARETOWN,0,39.78,-74.19,NJ,08758,STANDARD
4988,"WATERFORD WORKS",0,39.71,-74.81,NJ,08089,STANDARD
4989,WENONAH,0,39.79,-75.14,NJ,08090,STANDARD
4990,"WEST BERLIN",0,39.8,-74.93,NJ,08091,STANDARD
4991,"WEST CREEK",0,39.65,-74.28,NJ,08092,STANDARD
4992,"WEST LONG BRANCH",0,40.29,-74.01,NJ,07764,STANDARD
4993,WESTVILLE,0,39.86,-75.13,NJ,08093,STANDARD
4994,WHITESBORO,0,39.04,-74.86,NJ,08252,"PO BOX"
4995,WICKATUNK,0,40.35,-74.26,NJ,07765,"PO BOX"
4996,WILDWOOD,0,38.98,-74.82,NJ,08260,STANDARD
4997,WILLIAMSTOWN,0,39.68,-74.98,NJ,08094,STANDARD
4998,WILLINGBORO,0,40.02,-74.88,NJ,08046,STANDARD
4999,WINDSOR,0,40.21,-74.61,NJ,08561,"PO BOX"
5000,WINSLOW,0,39.65,-74.86,NJ,08095,"PO BOX"
5001,WOODBINE,0,39.22,-74.8,NJ,08270,STANDARD
5002,"WEST DEPTFORD",0,39.83,-75.15,NJ,08096,STANDARD
5003,"WOODBURY HEIGHTS",0,39.81,-75.15,NJ,08097,STANDARD
5004,WOODSTOWN,0,39.65,-75.32,NJ,08098,STANDARD
5005,WRIGHTSTOWN,0,40.02,-74.63,NJ,08562,STANDARD
5006,"ADAMS BASIN",0,43.19,-77.86,NY,14410,"PO BOX"
5007,ADDISON,0,42.1,-77.23,NY,14801,STANDARD
5008,AKRON,0,43.01,-78.49,NY,14001,STANDARD
5009,ALBION,0,43.24,-78.18,NY,14411,STANDARD
5010,KNOWLESVILLE,0,43.21,-78.38,NY,14479,STANDARD
5011,ALDEN,0,42.89,-78.49,NY,14004,STANDARD
5012,ALEXANDER,0,42.9,-78.26,NY,14005,STANDARD
5013,ALFRED,0,42.25,-77.78,NY,14802,STANDARD
5014,"ALFRED STATION",0,42.24,-77.81,NY,14803,STANDARD
5015,ALLEGANY,0,42.09,-78.49,NY,14706,STANDARD
5016,ALLENTOWN,0,42.06,-78.01,NY,14707,"PO BOX"
5017,ALMA,0,42.01,-78.02,NY,14708,STANDARD
5018,ALMOND,0,42.31,-77.73,NY,14804,STANDARD
5019,ALPINE,0,42.31,-76.72,NY,14805,STANDARD
5020,ALTON,0,43.21,-77.05,NY,14413,"PO BOX"
5021,ANDOVER,0,42.15,-77.79,NY,14806,STANDARD
5022,ANGELICA,0,42.3,-78.02,NY,14709,STANDARD
5023,ANGOLA,0,42.63,-79.02,NY,14006,STANDARD
5024,APPLETON,0,43.31,-78.63,NY,14008,STANDARD
5025,ARCADE,0,42.53,-78.43,NY,14009,STANDARD
5026,ARKPORT,0,42.39,-77.69,NY,14807,STANDARD
5027,ASHVILLE,0,42.11,-79.42,NY,14710,STANDARD
5028,"ATHOL SPRINGS",0,42.73,-78.84,NY,14010,"PO BOX"
5029,ATLANTA,0,42.55,-77.47,NY,14808,STANDARD
5030,ATTICA,0,42.86,-78.28,NY,14011,STANDARD
5031,COWLESVILLE,0,42.8,-78.44,NY,14037,STANDARD
5032,AVOCA,0,42.4,-77.42,NY,14809,STANDARD
5033,AVON,0,42.91,-77.74,NY,14414,STANDARD
5034,BARKER,0,43.32,-78.55,NY,14012,STANDARD
5035,BASOM,0,43.08,-78.39,NY,14013,STANDARD
5036,BATAVIA,0,42.99,-78.18,NY,14020,STANDARD
5037,BATAVIA,0,42.99,-78.18,NY,14021,"PO BOX"
5038,BATH,0,42.33,-77.31,NY,14810,STANDARD
5039,"BEAVER DAMS",0,42.29,-76.96,NY,14812,STANDARD
5040,BELFAST,0,42.31,-78.09,NY,14711,STANDARD
5041,BELLONA,0,42.75,-77.01,NY,14415,STANDARD
5042,BELMONT,0,42.22,-78.03,NY,14813,STANDARD
5043,"BEMUS POINT",0,42.16,-79.39,NY,14712,STANDARD
5044,BERGEN,0,43.08,-77.94,NY,14416,STANDARD
5045,"BIG FLATS",0,42.13,-76.93,NY,14814,STANDARD
5046,"BLACK CREEK",0,42.29,-78.24,NY,14714,STANDARD
5047,BLISS,0,42.58,-78.24,NY,14024,STANDARD
5048,BOLIVAR,0,42.06,-78.17,NY,14715,STANDARD
5049,BOSTON,0,42.61,-78.72,NY,14025,STANDARD
5050,BOWMANSVILLE,0,42.94,-78.68,NY,14026,STANDARD
5051,BRADFORD,0,42.37,-77.1,NY,14815,STANDARD
5052,BRANT,0,42.58,-79.02,NY,14027,"PO BOX"
5053,BREESPORT,0,42.17,-76.73,NY,14816,STANDARD
5054,BROCKPORT,0,43.21,-77.94,NY,14420,STANDARD
5055,BROCTON,0,42.38,-79.44,NY,14716,STANDARD
5056,BROOKTONDALE,0,42.38,-76.39,NY,14817,STANDARD
5057,BUFFALO,0,42.88,-78.85,NY,14201,STANDARD
5058,BUFFALO,0,42.88,-78.85,NY,14202,STANDARD
5059,BUFFALO,0,42.88,-78.85,NY,14203,STANDARD
5060,BUFFALO,0,42.88,-78.85,NY,14204,STANDARD
5061,BUFFALO,0,42.88,-78.85,NY,14205,"PO BOX"
5062,BUFFALO,0,42.88,-78.85,NY,14206,STANDARD
5063,BUFFALO,0,42.88,-78.85,NY,14207,STANDARD
5064,BUFFALO,0,42.88,-78.85,NY,14208,STANDARD
5065,BUFFALO,0,42.88,-78.85,NY,14209,STANDARD
5066,BUFFALO,0,42.88,-78.85,NY,14210,STANDARD
5067,BUFFALO,0,42.88,-78.85,NY,14211,STANDARD
5068,BUFFALO,0,42.88,-78.85,NY,14212,STANDARD
5069,BUFFALO,0,42.88,-78.85,NY,14213,STANDARD
5070,BUFFALO,0,42.88,-78.85,NY,14214,STANDARD
5071,BUFFALO,0,42.88,-78.85,NY,14215,STANDARD
5072,BUFFALO,0,42.88,-78.85,NY,14216,STANDARD
5073,BUFFALO,0,42.88,-78.85,NY,14217,STANDARD
5074,BUFFALO,0,42.88,-78.85,NY,14218,STANDARD
5075,BUFFALO,0,42.88,-78.85,NY,14219,STANDARD
5076,BUFFALO,0,42.88,-78.85,NY,14220,STANDARD
5077,BUFFALO,0,42.88,-78.85,NY,14221,STANDARD
5078,BUFFALO,0,42.88,-78.85,NY,14222,STANDARD
5079,BUFFALO,0,42.88,-78.85,NY,14223,STANDARD
5080,BUFFALO,0,42.88,-78.85,NY,14224,STANDARD
5081,BUFFALO,0,42.88,-78.85,NY,14225,STANDARD
5082,BUFFALO,0,42.88,-78.85,NY,14226,STANDARD
5083,BUFFALO,0,42.88,-78.85,NY,14227,STANDARD
5084,BUFFALO,0,42.88,-78.85,NY,14228,STANDARD
5085,BUFFALO,0,42.88,-78.85,NY,14231,"PO BOX"
5086,BUFFALO,0,42.88,-78.85,NY,14233,UNIQUE
5087,BUFFALO,0,42.88,-78.85,NY,14240,"PO BOX"
5088,BUFFALO,0,42.88,-78.85,NY,14241,UNIQUE
5089,BUFFALO,0,42.88,-78.85,NY,14260,UNIQUE
5090,BUFFALO,0,42.88,-78.85,NY,14261,UNIQUE
5091,BUFFALO,0,42.88,-78.85,NY,14263,UNIQUE
5092,BUFFALO,0,42.88,-78.85,NY,14264,UNIQUE
5093,BUFFALO,0,42.88,-78.85,NY,14265,UNIQUE
5094,BUFFALO,0,42.88,-78.85,NY,14267,UNIQUE
5095,BUFFALO,0,42.88,-78.85,NY,14269,UNIQUE
5096,BUFFALO,0,42.88,-78.85,NY,14270,UNIQUE
5097,BUFFALO,0,42.88,-78.85,NY,14272,UNIQUE
5098,BUFFALO,0,42.88,-78.85,NY,14273,UNIQUE
5099,BUFFALO,0,42.88,-78.85,NY,14276,UNIQUE
5100,BUFFALO,0,42.88,-78.85,NY,14280,STANDARD
5101,BURDETT,0,42.41,-76.84,NY,14818,STANDARD
5102,BYRON,0,43.07,-78.06,NY,14422,STANDARD
5103,CALEDONIA,0,42.97,-77.85,NY,14423,STANDARD
5104,CAMERON,0,42.19,-77.4,NY,14819,STANDARD
5105,"CAMERON MILLS",0,42.18,-77.36,NY,14820,STANDARD
5106,CAMPBELL,0,42.23,-77.19,NY,14821,STANDARD
5107,CANANDAIGUA,0,42.88,-77.28,NY,14424,STANDARD
5108,FARMINGTON,0,42.95,-77.32,NY,14425,STANDARD
5109,CANASERAGA,0,42.46,-77.77,NY,14822,STANDARD
5110,CANEADEA,0,42.35,-78.21,NY,14717,STANDARD
5111,CANISTEO,0,42.27,-77.6,NY,14823,STANDARD
5112,CASSADAGA,0,42.34,-79.31,NY,14718,STANDARD
5113,CASTILE,0,42.63,-78.05,NY,14427,STANDARD
5114,CATTARAUGUS,0,42.32,-78.86,NY,14719,STANDARD
5115,CAYUTA,0,42.28,-76.69,NY,14824,STANDARD
5116,CELORON,0,42.1,-79.27,NY,14720,"PO BOX"
5117,CENTERVILLE,0,42.47,-78.25,NY,14029,"PO BOX"
5118,CERES,0,42,-78.27,NY,14721,STANDARD
5119,CHAFFEE,0,42.56,-78.5,NY,14030,STANDARD
5120,CHAUTAUQUA,0,42.2,-79.48,NY,14722,"PO BOX"
5121,CHEMUNG,0,42,-76.62,NY,14825,STANDARD
5122,"CHERRY CREEK",0,42.29,-79.1,NY,14723,STANDARD
5123,CHURCHVILLE,0,43.1,-77.88,NY,14428,STANDARD
5124,CLARENCE,0,42.98,-78.6,NY,14031,STANDARD
5125,"CLARENCE CENTER",0,43,-78.63,NY,14032,STANDARD
5126,CLARENDON,0,43.17,-78.05,NY,14429,"PO BOX"
5127,CLARKSON,0,43.21,-77.93,NY,14430,"PO BOX"
5128,"CLIFTON SPRINGS",0,42.95,-77.13,NY,14432,STANDARD
5129,CLYDE,0,43.08,-76.87,NY,14433,STANDARD
5130,CLYMER,0,42.05,-79.66,NY,14724,STANDARD
5131,COHOCTON,0,42.5,-77.5,NY,14826,STANDARD
5132,COLDEN,0,42.65,-78.68,NY,14033,STANDARD
5133,COLLINS,0,42.49,-78.86,NY,14034,STANDARD
5134,"COLLINS CENTER",0,42.5,-78.91,NY,14035,"PO BOX"
5135,CONESUS,0,42.71,-77.66,NY,14435,STANDARD
5136,"CONEWANGO VALLEY",0,42.26,-79.01,NY,14726,STANDARD
5137,LEON,0,42.3,-79,NY,14751,"PO BOX"
5138,"COOPERS PLAINS",0,42.18,-77.14,NY,14827,"PO BOX"
5139,CORFU,0,42.96,-78.4,NY,14036,STANDARD
5140,CORNING,0,42.14,-77.05,NY,14830,STANDARD
5141,CORNING,0,42.14,-77.05,NY,14831,UNIQUE
5142,CRITTENDEN,0,43.02,-78.51,NY,14038,"PO BOX"
5143,CUBA,0,42.21,-78.27,NY,14727,STANDARD
5144,DALE,0,42.82,-78.17,NY,14039,STANDARD
5145,DALTON,0,42.54,-77.89,NY,14836,STANDARD
5146,DANSVILLE,0,42.56,-77.69,NY,14437,STANDARD
5147,"DARIEN CENTER",0,42.89,-78.39,NY,14040,STANDARD
5148,DAYTON,0,42.42,-78.98,NY,14041,STANDARD
5149,DELEVAN,0,42.49,-78.47,NY,14042,STANDARD
5150,DEPEW,0,42.91,-78.7,NY,14043,STANDARD
5151,DERBY,0,42.68,-78.99,NY,14047,STANDARD
5152,DEWITTVILLE,0,42.24,-79.4,NY,14728,STANDARD
5153,"MAPLE SPRINGS",0,42.21,-79.41,NY,14756,"PO BOX"
5154,DRESDEN,0,42.68,-76.95,NY,14441,STANDARD
5155,DUNDEE,0,42.52,-76.97,NY,14837,STANDARD
5156,DUNKIRK,0,42.47,-79.33,NY,14048,STANDARD
5157,"VAN BUREN POINT",0,42.44,-79.36,NY,14166,"PO BOX"
5158,"EAST AMHERST",0,43.04,-78.7,NY,14051,STANDARD
5159,"EAST AURORA",0,42.76,-78.61,NY,14052,STANDARD
5160,"EAST BETHANY",0,42.91,-78.13,NY,14054,STANDARD
5161,"EAST CONCORD",0,42.55,-78.6,NY,14055,STANDARD
5162,"EAST OTTO",0,42.4,-78.74,NY,14729,STANDARD
5163,"EAST PEMBROKE",0,43,-78.31,NY,14056,"PO BOX"
5164,"EAST RANDOLPH",0,42.17,-78.95,NY,14730,"PO BOX"
5165,"EAST ROCHESTER",0,43.11,-77.48,NY,14445,STANDARD
5166,"EAST WILLIAMSON",0,43.24,-77.19,NY,14449,"PO BOX"
5167,EDEN,0,42.65,-78.9,NY,14057,STANDARD
5168,ELBA,0,43.07,-78.18,NY,14058,STANDARD
5169,ELLICOTTVILLE,0,42.27,-78.67,NY,14731,STANDARD
5170,ELLINGTON,0,42.21,-79.12,NY,14732,"PO BOX"
5171,ELMA,0,42.83,-78.63,NY,14059,STANDARD
5172,ELMIRA,0,42.08,-76.8,NY,14901,STANDARD
5173,ELMIRA,0,42.08,-76.8,NY,14902,"PO BOX"
5174,ELMIRA,0,42.08,-76.8,NY,14903,STANDARD
5175,ELMIRA,0,42.08,-76.8,NY,14904,STANDARD
5176,ELMIRA,0,42.08,-76.8,NY,14905,STANDARD
5177,ELMIRA,0,42.08,-76.8,NY,14925,STANDARD
5178,ERIN,0,42.18,-76.67,NY,14838,STANDARD
5179,FAIRPORT,0,43.1,-77.44,NY,14450,STANDARD
5180,FALCONER,0,42.11,-79.19,NY,14733,STANDARD
5181,FANCHER,0,43.25,-78.05,NY,14452,"PO BOX"
5182,"FARMERSVILLE STATION",0,42.44,-78.29,NY,14060,STANDARD
5183,FARNHAM,0,42.59,-79.07,NY,14061,"PO BOX"
5184,FILLMORE,0,42.46,-78.11,NY,14735,STANDARD
5185,"FINDLEY LAKE",0,42.12,-79.73,NY,14736,STANDARD
5186,FISHERS,0,42.99,-77.42,NY,14453,"PO BOX"
5187,FORESTVILLE,0,42.46,-79.17,NY,14062,STANDARD
5188,FRANKLINVILLE,0,42.33,-78.45,NY,14737,STANDARD
5189,FREDONIA,0,42.44,-79.33,NY,14063,STANDARD
5190,FREEDOM,0,42.48,-78.32,NY,14065,STANDARD
5191,SANDUSKY,0,42.49,-78.38,NY,14133,"PO BOX"
5192,FREWSBURG,0,42.05,-79.16,NY,14738,STANDARD
5193,FRIENDSHIP,0,42.2,-78.14,NY,14739,STANDARD
5194,GAINESVILLE,0,42.64,-78.13,NY,14066,STANDARD
5195,GASPORT,0,43.19,-78.57,NY,14067,STANDARD
5196,GENESEO,0,42.79,-77.81,NY,14454,STANDARD
5197,GENEVA,0,42.86,-76.98,NY,14456,STANDARD
5198,GERRY,0,42.21,-79.16,NY,14740,STANDARD
5199,GETZVILLE,0,43.02,-78.75,NY,14068,STANDARD
5200,GLENWOOD,0,42.6,-78.63,NY,14069,STANDARD
5201,GORHAM,0,42.8,-77.2,NY,14461,"PO BOX"
5202,GOWANDA,0,42.46,-78.93,NY,14070,STANDARD
5203,"GRAND ISLAND",0,43.01,-78.96,NY,14072,STANDARD
5204,"GREAT VALLEY",0,42.21,-78.59,NY,14741,STANDARD
5205,GREENHURST,0,42.14,-79.31,NY,14742,"PO BOX"
5206,GREENWOOD,0,42.13,-77.64,NY,14839,STANDARD
5207,GROVELAND,0,42.68,-77.74,NY,14462,STANDARD
5208,SCOTTSBURG,0,42.65,-77.68,NY,14545,STANDARD
5209,HALL,0,42.83,-77.07,NY,14463,"PO BOX"
5210,HAMBURG,0,42.72,-78.83,NY,14075,STANDARD
5211,HAMLIN,0,43.32,-77.93,NY,14464,STANDARD
5212,HAMMONDSPORT,0,42.4,-77.22,NY,14840,STANDARD
5213,HECTOR,0,42.5,-76.87,NY,14841,STANDARD
5214,HEMLOCK,0,42.77,-77.58,NY,14466,STANDARD
5215,HENRIETTA,0,43.04,-77.61,NY,14467,STANDARD
5216,HILTON,0,43.28,-77.79,NY,14468,STANDARD
5217,HIMROD,0,42.58,-76.95,NY,14842,STANDARD
5218,HINSDALE,0,42.16,-78.38,NY,14743,STANDARD
5219,"EAST BLOOMFIELD",0,42.89,-77.43,NY,14443,"PO BOX"
5220,BLOOMFIELD,0,42.87,-77.46,NY,14469,STANDARD
5221,HOLLAND,0,42.63,-78.54,NY,14080,STANDARD
5222,HOLLEY,0,43.22,-78.02,NY,14470,STANDARD
5223,HONEOYE,0,42.75,-77.49,NY,14471,STANDARD
5224,"HONEOYE FALLS",0,42.95,-77.59,NY,14472,STANDARD
5225,HORNELL,0,42.32,-77.66,NY,14843,STANDARD
5226,HORSEHEADS,0,42.16,-76.82,NY,14845,STANDARD
5227,HOUGHTON,0,42.42,-78.16,NY,14744,STANDARD
5228,HUME,0,42.47,-78.14,NY,14745,"PO BOX"
5229,HUNT,0,42.52,-77.98,NY,14846,STANDARD
5230,INTERLAKEN,0,42.61,-76.72,NY,14847,STANDARD
5231,IONIA,0,42.93,-77.49,NY,14475,STANDARD
5232,IRVING,0,42.56,-79.04,NY,14081,STANDARD
5233,ITHACA,0,42.44,-76.5,NY,14850,STANDARD
5234,ITHACA,0,42.44,-76.5,NY,14851,"PO BOX"
5235,ITHACA,0,42.44,-76.5,NY,14852,"PO BOX"
5236,ITHACA,0,42.44,-76.5,NY,14853,STANDARD
5237,LANSING,0,42.48,-76.48,NY,14882,STANDARD
5238,JACKSONVILLE,0,42.5,-76.61,NY,14854,"PO BOX"
5239,JAMESTOWN,0,42.09,-79.23,NY,14701,STANDARD
5240,JAMESTOWN,0,42.09,-79.23,NY,14702,"PO BOX"
5241,JASPER,0,42.12,-77.5,NY,14855,STANDARD
5242,"JAVA CENTER",0,42.66,-78.39,NY,14082,STANDARD
5243,"JAVA VILLAGE",0,42.67,-78.44,NY,14083,STANDARD
5244,KANONA,0,42.37,-77.36,NY,14856,"PO BOX"
5245,KENDALL,0,43.32,-78.03,NY,14476,STANDARD
5246,KENNEDY,0,42.14,-79.07,NY,14747,STANDARD
5247,KENT,0,43.33,-78.13,NY,14477,STANDARD
5248,BRANCHPORT,0,42.59,-77.15,NY,14418,STANDARD
5249,"KEUKA PARK",0,42.61,-77.09,NY,14478,STANDARD
5250,"KILL BUCK",0,42.14,-78.61,NY,14748,STANDARD
5251,LAKEMONT,0,42.51,-76.92,NY,14857,"PO BOX"
5252,"LAKE VIEW",0,42.71,-78.93,NY,14085,STANDARD
5253,LAKEVILLE,0,42.82,-77.71,NY,14480,STANDARD
5254,LAKEWOOD,0,42.1,-79.32,NY,14750,STANDARD
5255,LANCASTER,0,42.9,-78.66,NY,14086,STANDARD
5256,LAWTONS,0,42.54,-78.89,NY,14091,STANDARD
5257,LEICESTER,0,42.77,-77.89,NY,14481,STANDARD
5258,"LE ROY",0,42.97,-77.99,NY,14482,STANDARD
5259,LEWISTON,0,43.17,-79.04,NY,14092,STANDARD
5260,"STELLA NIAGARA",0,43.17,-78.99,NY,14144,"PO BOX"
5261,"LILY DALE",0,42.35,-79.34,NY,14752,"PO BOX"
5262,LIMA,0,42.9,-77.61,NY,14485,STANDARD
5263,LIMESTONE,0,42.02,-78.63,NY,14753,STANDARD
5264,LINDLEY,0,42.02,-77.14,NY,14858,STANDARD
5265,"LITTLE GENESEE",0,42.02,-78.23,NY,14754,STANDARD
5266,"LITTLE VALLEY",0,42.24,-78.79,NY,14755,STANDARD
5267,LIVONIA,0,42.82,-77.66,NY,14487,STANDARD
5268,"SOUTH LIMA",0,42.81,-77.65,NY,14558,"PO BOX"
5269,"LIVONIA CENTER",0,42.81,-77.65,NY,14488,"PO BOX"
5270,LOCKPORT,0,43.16,-78.69,NY,14094,STANDARD
5271,LOCKPORT,0,43.16,-78.69,NY,14095,"PO BOX"
5272,LOCKWOOD,0,42.09,-76.55,NY,14859,STANDARD
5273,LODI,0,42.61,-76.82,NY,14860,STANDARD
5274,LOWMAN,0,42.02,-76.72,NY,14861,STANDARD
5275,LYNDONVILLE,0,43.32,-78.38,NY,14098,STANDARD
5276,LYONS,0,43.06,-76.99,NY,14489,STANDARD
5277,MACEDON,0,43.06,-77.3,NY,14502,STANDARD
5278,MACHIAS,0,42.38,-78.52,NY,14101,STANDARD
5279,MANCHESTER,0,42.96,-77.23,NY,14504,STANDARD
5280,MARILLA,0,42.83,-78.55,NY,14102,STANDARD
5281,MARION,0,43.16,-77.17,NY,14505,STANDARD
5282,MAYVILLE,0,42.25,-79.5,NY,14757,STANDARD
5283,MECKLENBURG,0,42.45,-76.71,NY,14863,"PO BOX"
5284,MEDINA,0,43.21,-78.38,NY,14103,STANDARD
5285,MENDON,0,42.99,-77.49,NY,14506,STANDARD
5286,MIDDLEPORT,0,43.21,-78.47,NY,14105,STANDARD
5287,MIDDLESEX,0,42.7,-77.27,NY,14507,STANDARD
5288,MILLPORT,0,42.26,-76.83,NY,14864,STANDARD
5289,"MODEL CITY",0,43.16,-78.99,NY,14107,"PO BOX"
5290,"MONTOUR FALLS",0,42.34,-76.84,NY,14865,STANDARD
5291,MORTON,0,43.32,-78.05,NY,14508,"PO BOX"
5292,"MOUNT MORRIS",0,42.72,-77.87,NY,14510,STANDARD
5293,MUMFORD,0,42.99,-77.86,NY,14511,"PO BOX"
5294,NAPLES,0,42.61,-77.4,NY,14512,STANDARD
5295,NEWARK,0,43.04,-77.09,NY,14513,STANDARD
5296,BURT,0,43.31,-78.71,NY,14028,STANDARD
5297,NEWFANE,0,43.28,-78.69,NY,14108,STANDARD
5298,NEWFIELD,0,42.36,-76.59,NY,14867,STANDARD
5299,"NIAGARA FALLS",0,43.09,-79.01,NY,14301,STANDARD
5300,"NIAGARA FALLS",0,43.09,-79.01,NY,14302,"PO BOX"
5301,"NIAGARA FALLS",0,43.09,-79.01,NY,14303,STANDARD
5302,"NIAGARA FALLS",0,43.09,-79.01,NY,14304,STANDARD
5303,"NIAGARA FALLS",0,43.09,-79.01,NY,14305,STANDARD
5304,"NIAGARA UNIVERSITY",0,43.13,-79.03,NY,14109,"PO BOX"
5305,NIOBE,0,42.01,-79.45,NY,14758,"PO BOX"
5306,"NORTH BOSTON",0,42.67,-78.78,NY,14110,"PO BOX"
5307,"NORTH CHILI",0,43.11,-77.8,NY,14514,STANDARD
5308,"NORTH COLLINS",0,42.59,-78.93,NY,14111,STANDARD
5309,"NORTH EVANS",0,42.69,-78.99,NY,14112,"PO BOX"
5310,"NORTH GREECE",0,43.25,-77.73,NY,14515,"PO BOX"
5311,"NORTH JAVA",0,42.66,-78.33,NY,14113,STANDARD
5312,"NORTH ROSE",0,43.2,-76.91,NY,14516,STANDARD
5313,"NORTH TONAWANDA",0,43.04,-78.86,NY,14120,STANDARD
5314,NUNDA,0,42.58,-77.93,NY,14517,STANDARD
5315,OAKFIELD,0,43.06,-78.27,NY,14125,STANDARD
5316,"OAKS CORNERS",0,42.95,-77.04,NY,14518,"PO BOX"
5317,ODESSA,0,42.33,-76.78,NY,14869,STANDARD
5318,OLCOTT,0,43.33,-78.71,NY,14126,"PO BOX"
5319,OLEAN,0,42.08,-78.43,NY,14760,STANDARD
5320,ONTARIO,0,43.22,-77.31,NY,14519,STANDARD
5321,"ONTARIO CENTER",0,43.24,-77.31,NY,14520,"PO BOX"
5322,"ORCHARD PARK",0,42.76,-78.74,NY,14127,STANDARD
5323,OTTO,0,42.39,-78.83,NY,14766,"PO BOX"
5324,OVID,0,42.67,-76.82,NY,14521,STANDARD
5325,"PAINTED POST",0,42.16,-77.09,NY,14870,STANDARD
5326,PALMYRA,0,43.06,-77.23,NY,14522,STANDARD
5327,PANAMA,0,42.07,-79.48,NY,14767,STANDARD
5328,LINWOOD,0,42.9,-77.91,NY,14486,STANDARD
5329,PAVILION,0,42.87,-77.99,NY,14525,STANDARD
5330,PENFIELD,0,43.15,-77.44,NY,14526,STANDARD
5331,"PENN YAN",0,42.66,-77.05,NY,14527,STANDARD
5332,PERKINSVILLE,0,42.53,-77.62,NY,14529,"PO BOX"
5333,PERRY,0,42.71,-78,NY,14530,STANDARD
5334,PERRYSBURG,0,42.45,-79,NY,14129,STANDARD
5335,PHELPS,0,42.95,-77.06,NY,14532,STANDARD
5336,PIFFARD,0,42.84,-77.88,NY,14533,STANDARD
5337,PIKE,0,42.55,-78.15,NY,14130,"PO BOX"
5338,"PINE CITY",0,42.03,-76.86,NY,14871,STANDARD
5339,"PINE VALLEY",0,42.22,-76.84,NY,14872,STANDARD
5340,PITTSFORD,0,43.09,-77.51,NY,14534,STANDARD
5341,PORTAGEVILLE,0,42.55,-78.09,NY,14536,STANDARD
5342,"PORT GIBSON",0,42.99,-77.19,NY,14537,"PO BOX"
5343,PORTLAND,0,42.38,-79.46,NY,14769,STANDARD
5344,PORTVILLE,0,42.03,-78.33,NY,14770,STANDARD
5345,PRATTSBURGH,0,42.52,-77.29,NY,14873,STANDARD
5346,PULTENEY,0,42.52,-77.16,NY,14874,STANDARD
5347,PULTNEYVILLE,0,43.24,-77.19,NY,14538,"PO BOX"
5348,RANDOLPH,0,42.16,-78.97,NY,14772,STANDARD
5349,RANSOMVILLE,0,43.23,-78.9,NY,14131,STANDARD
5350,"READING CENTER",0,42.43,-76.93,NY,14876,"PO BOX"
5351,RETSOF,0,42.86,-77.88,NY,14539,"PO BOX"
5352,REXVILLE,0,42.08,-77.66,NY,14877,STANDARD
